High,Low,Open,Close/Last
0.000154196945588163,0.00020783817431655263,0.00017263534913652089,0.00020956647367683344
0.00023949738357310424,0.00023527555706461195,0.00019278733541704856,0.0003059266207372435
0.0002460589557257923,0.0002970096682477466,0.00029354726681968734,0.0002816681221765806
0.0004921179114515842,0.0005027900388581935,0.0004614804858240856,0.0005330131211523327
0.0004658716228408328,0.0005096493845452082,0.0005037996570131935,0.000534360815516814
0.0004908055970210467,0.0005473757858237907,0.0005064865885172636,0.0005458162176149046
0.0004744016666393268,0.0005384586364306715,0.0005205929789136332,0.000502689997951505
0.00048227555322255273,0.0005384586364306715,0.0005286537734258447,0.0005121238585028736
0.00046784009448663875,0.0005247399450566416,0.0004883498008647893,0.0005390777457924987
0.00046455930841029537,0.0005336570944497608,0.0005172343145335456,0.0005094284697739113
0.0004606223651186826,0.0005178805993696269,0.0004883498008647893,0.000534360815516814
0.00046259083676448943,0.0005309133561749546,0.0004984257940050525,0.000506059233862708
0.00046324699397975793,0.0005281696179001488,0.0004883498008647893,0.0005161669415963176
0.00044159380587588783,0.0005213102722131336,0.00048499113648470087,0.0004925822902178954
0.0005282065582913665,0.000519938403075731,0.0004614804858240856,0.0005828778126381385
0.0004986794836042718,0.0005432601784115814,0.0005333559035579673,0.0005127977056851142
0.0004888371253752404,0.0005267977487627461,0.00047827380772452483,0.0005545762309840324
0.0005577336329784621,0.0005885318599458803,0.0005333559035579673,0.0006273517266660203
0.0005478912747494298,0.000614597373556537,0.0005844076021353046,0.000575465493633492
0.0005380489165203984,0.0006125395698504321,0.0005555230884665475,0.0005855732013671016
0.0005984153803251261,0.0006399769525984918,0.0005810489377552162,0.000650262530862201
0.0006233493545053396,0.0006646705970717462,0.0006294137048284826,0.0006307209625772228
0.0005459228031036239,0.0005658960191787313,0.000572316410366988,0.0005956809091007104
0.0005347681304440541,0.0005679538228848353,0.0005555230884665475,0.0006003978393763951
0.0005918538081724381,0.0006502659711290146,0.0006092617185479549,0.0006462194477687578
0.000616787782352652,0.0006550675131099244,0.0006159790473081309,0.0006933887505256014
0.0006351601843801779,0.0006379191488923874,0.0006717328760175918,0.0006293732682127419
0.0006233493545053396,0.0006584971859534324,0.0006206811774402544,0.0006873241258854353
0.0006732173028657666,0.0007291484465296854,0.000698602191058295,0.0007297764983665951
0.0005852922360197505,0.0006447784945794025,0.0005911249308954807,0.0006024193809231167
0.0005413297025967422,0.0005761850377092531,0.0005689577459868996,0.0005498593007083486
0.0004744016666393268,0.00034776882633165635,0.0005273103076738088,0.000320751258746537
0.0002552451567395548,0.0002606551361065668,0.00022771744496996333,0.0003079481622839651
0.00032151703548170124,0.00031072835962177607,0.00030899712296809196,0.00037802826923698934
0.00034120175193976497,0.0003875530313163433,0.00037415521194179846,0.00039285290724628283
0.0003169239349748204,0.0003381657423698358,0.0003627357530494994,0.0003012096904615588
0.000259182100031168,0.00029289406083553727,0.0002955624654477399,0.0003160343284708523
0.00027755450205869383,0.0003326782658202238,0.000315714451728268,0.00032412049465773947
0.0003674480405505159,0.00031072835962177607,0.0002881734038115468,0.0004258714191760736
0.0004265021899247062,0.000447915273362074,0.0004063983899906423,0.00045888993110586437
0.0004265021899247062,0.0004684933104231186,0.00044132849954355794,0.0004858438183954891
0.0005085218418333032,0.0004973025623085819,0.00043662636941143446,0.0005707485633578081
0.0005367366020898609,0.0006049942895947156,0.0005541796227145125,0.0006105055471100043
0.0005478912747494298,0.0006022505513199102,0.0005810489377552162,0.000575465493633492
0.0005006479552500777,0.0005494335895298952,0.0005387297665661083,0.0005431208288859428
0.0005406735453814733,0.0005775569068466563,0.0005320124378059322,0.0005882685900960639
0.0005236134577844857,0.0005816725142588652,0.0005454470953262843,0.0005653577858998828
0.0004789947671462085,0.0005267977487627461,0.0004648391502041732,0.0005161669415963176
0.00048227555322255273,0.0005336570944497608,0.0005118604515254046,0.0004979730676758208
0.00046915240891717705,0.0005158227956635216,0.0005219364446656686,0.0004919084430356547
0.0004658716228408328,0.0004993603660146863,0.0004937236638729295,0.000534360815516814
0.0004803070815767459,0.00046506363757961144,0.0004446871639236455,0.0005195361775075205
0.0004461869063827695,0.00048701354377805916,0.0004970823282530175,0.00048786535994221067
0.0005065533701874968,0.0005096493845452082,0.00047827380772452483,0.0005161669415963176
0.00047308935220878937,0.0005158227956635216,0.0004883498008647893,0.0005336869683345733
0.0004711208805629834,0.0005336570944497608,0.0004863346022367359,0.000506059233862708
0.0004599662079034137,0.0005213102722131336,0.00046685434883222575,0.0005154930944140765
0.0005446104886730864,0.000572755364865746,0.0005252951090457562,0.0006084840055632823
0.0005544528469021179,0.0006173411118313428,0.0005844076021353046,0.0005855732013671016
0.0005019602696806152,0.0005130790573887162,0.0005508209583344249,0.00048786535994221067
0.00046915240891717705,0.0004925010203276712,0.0004863346022367359,0.0004993207620403017
0.0005019602696806152,0.0005144509265261189,0.00046349568445213816,0.0005653577858998828
0.0003838519709322358,0.0002654566780874775,0.0002955624654477399,0.00028436351090554285
0.00021981266711504095,0.00024693644473253694,0.00021629798607766424,0.0002520188461579936
0.0002460589557257923,0.0002627129398126717,0.00020622199293740063,0.00028503735808778395
0.00026902445826019897,0.00031072835962177607,0.0002901886024395993,0.0003059266207372435
0.00031167467725267024,0.00034639695719425366,0.0002955624654477399,0.00036320363122769586
0.0003247978215580455,0.0003827514893354326,0.0003573618900413584,0.0003645513255921772
0.00031167467725267024,0.00037863588192322325,0.00033586643800879567,0.00035983439531649336
0.0002906776463640695,0.0003532563028812688,0.0003271339106205671,0.000320751258746537
0.0002952707468709503,0.00035668597572477553,0.00030227979420791593,0.000320751258746537
0.00026902445826019897,0.0003313063966828211,0.00030227979420791593,0.00029514506582139317
0.00024868358458686717,0.000320331443583597,0.0002834712736794233,0.00029042813554570846
0.00022965502534407238,0.0002805472385989101,0.000253243294258632,0.000268191178531768
0.00039959974409868636,0.0003189595744461939,0.00027205181478712464,0.00045552069519466144
0.0004448745919522321,0.0004904432166215672,0.0004346111707833819,0.000506059233862708
0.0004560292646118014,0.0005418883092741787,0.00048499113648470087,0.0005047115394982266
0.0005085218418333032,0.0005473757858237907,0.0005064865885172636,0.0005464900647971453
0.00046915240891717705,0.0005110212536826118,0.000501784458385141,0.0004716930275684363
0.00043831301979954445,0.00046643550671701456,0.0004614804858240856,0.0004319360438162392
0.0004363445481537381,0.000451344946205582,0.0003896050680902031,0.0004979730676758208
0.00046915240891717705,0.0004883854129154623,0.0004648391502041732,0.0005262746493299268
0.0004658716228408328,0.0004389981239689548,0.0004937236638729295,0.0004406960571853671
0.00041337904561933054,0.0004787823289536413,0.0004231917118910824,0.00045888993110586437
0.0003674480405505159,0.00041361854492699994,0.00039430719822232613,0.00039285290724628283
0.00038582044257804175,0.00043351064741934276,0.00037214001331374504,0.0004319360438162392
0.00035957415396729083,0.0003635453214117907,0.00038758986946215053,0.0003328805080268682
0.00027296140155181215,0.00032581892013320906,0.00029354726681968734,0.0003261420362044619
0.0003051131050999822,0.00032238924728970105,0.00029892112982782834,0.00036994210305010215
0.00036088646839782827,0.00039989985355297006,0.00034728589690109475,0.0004117206283490208
0.0004232214038483624,0.0004732948524040293,0.00042117651326302984,0.00047236687475067695
0.00042978297600105046,0.0004684933104231186,0.0004514044926838211,0.00046091147265258595
0.0004153475172651365,0.00043076690914453696,0.0004467023625516981,0.0004447391402788111
0.0004081297878971799,0.000362173452274388,0.00043125250640329345,0.0003510743819473646
0.0002952707468709503,0.0003381657423698358,0.00032579044486853205,0.0003160343284708523
0.0002952707468709503,0.00035531410658737285,0.0002955624654477399,0.000342988215760477
0.0002742737159823496,0.00029289406083553727,0.00029354726681968734,0.0002702127200784896
0.0001988156362264402,0.00019686322121732812,0.0002095806573174882,0.00016576640683119365
0.00013582454356063714,0.00017628518415628352,0.00016591802037634485,0.0001644187124667123
0.00022965502534407238,0.00021949906198447718,0.00022771744496996333,0.00021293570958803723
0.0001725693476156893,0.00023115994965240303,0.00019144386966501352,0.00021630494549923973
0.00016928856153934505,0.00018451639898070136,0.00016726148612837988,0.00017452642020032152
0.00010301668279719817,3.7726401278582056e-05,0.0001343465752035181,0.00011051093788746243
4.921179114515846e-05,9.397303591210469e-05,7.18754177338821e-05,8.625243932679997e-05
9.054969570709143e-05,6.036224204573155e-05,0.00011889671905511347,4.6495455574603346e-05
7.086497924902813e-05,0.00011523700754185106,6.851675335379408e-05,0.00010377246606505615
8.005118026279106e-05,0.00013787284830900012,0.00011755325330307844,0.00012533557589675592
7.086497924902813e-05,0.00011866668038535864,0.00011083592454290284,0.00012735711744347794
7.677039418644725e-05,0.00010837766185483591,9.87447327745858e-05,0.00010377246606505615
0.00011351519824149897,0.00014747593227082108,0.0001041185957827268,0.00017789565611152488
0.00010498515444300454,0.00014884780140822377,0.00014576603409581718,0.00015768024064430602
0.00010695362608881135,0.00012141041866016444,0.0001377052395836061,9.501245269592784e-05
9.383048178343567e-05,0.0001234682223662689,6.851675335379408e-05,0.00011051093788746243
2.427781696494498e-05,3.978420498468695e-05,6.650155472574153e-05,4.5147761210122e-05
7.217729367956557e-05,8.094027910677615e-05,3.358664380087974e-05,8.625243932679997e-05
5.05241055756959e-05,6.859345687014939e-05,9.068393826237474e-05,4.7843149939084256e-05
5.249257722150617e-06,2.6065513610657072e-05,0.0,2.9649276018587842e-05
5.9054149374190325e-05,3.7726401278582056e-05,1.8136787652474687e-05,0.00010040323015385322
0.00010301668279719817,0.00011523700754185106,7.389061636193508e-05,0.00014016021390604984
0.00011810829874837978,0.00016805396933186568,0.00011217939029493787,0.0001489202272751777
0.00010039205393612329,0.00015227747425173134,0.00014240736971572873,0.0001374648251770876
0.00013319991469956226,0.0001563930816639407,0.00014442256834378215,0.00019406798848529971
0.00015288463115762556,0.0002057803706104473,0.00016255935599625683,0.00020821877931235253
0.00022768655369826644,0.00027368789291189535,0.00027205181478712464,0.00024325883278886488
0.00019356637850429003,0.00020097882862953748,0.0002149545203256292,0.00022102187577492443
0.0006351601843801779,0.000504161907995597,0.0005387297665661083,0.0006475671421332387
0.000730302980594151,0.0006413488217358945,0.0005991857254076917,0.0007823365785813632
0.0007204606223651191,0.0007696185860830741,0.0007012891225623651,0.0007621211631141447
0.0007204606223651191,0.0007442390070411184,0.0006764350061497144,0.000772228870847754
0.000705369006413937,0.0007751060626326857,0.00075569948551979,0.000738536511735723
0.0006856842899558733,0.0007579576984151487,0.0007133803143306821,0.0007419057476469263
0.0006561572152687786,0.0007133719514495519,0.0007133803143306821,0.0007162995547217825
0.0006364724988107153,0.000679075223014477,0.0006663590130094508,0.0006644133216892542
0.0006240055117206086,0.0006516378402664173,0.000638146232216712,0.00064891483649772
0.0005478912747494298,0.0005336570944497608,0.0005844076021353046,0.0005094284697739113
0.0004711208805629834,0.00043076690914453696,0.0004614804858240856,0.00039285290724628283
0.000381883499286429,0.00018177266070589556,0.00017129188338448585,0.00026549578980280576
0.00036088646839782827,0.00022978808051499992,0.0003976658626024137,0.00019272029412081837
0.000381883499286429,0.00031552990160268633,0.0002834712736794233,0.00045080376491897674
0.0005150834139859908,0.0005096493845452082,0.00046819781458426165,0.0005882685900960639
0.0005531405324715804,0.0006043083550260142,0.000566942547358847,0.0006057886168343205
0.0005380489165203984,0.0005905896636519844,0.000565599081606812,0.0005633362443531612
0.00044290612030642613,0.0004218497597514178,0.0004325959721553285,0.00040835139243781786
0.0004461869063827695,0.00048701354377805916,0.0004863346022367359,0.0005181884831430392
0.0005170518856317976,0.0005645241500413277,0.0005521644240864599,0.0005276223436944077
0.00044946769245911376,0.00048015419809104443,0.0004433436981716105,0.0004406960571853671
0.0005367366020898609,0.0005576648043543126,0.000508501787145317,0.0005970286034651918
0.0005642952051311497,0.0005556070006482085,0.0005870945336393747,0.0005215577190542421
0.000551172060825774,0.0005240540104879403,0.00047827380772452483,0.0005801824239091763
0.0005413297025967422,0.0005652100846100291,0.0005172343145335456,0.0005923116731895079
0.0005459228031036239,0.0006228285883809548,0.0005891097322674272,0.0005990501450119142
0.000583979921589213,0.0006324316723427753,0.0005790337391271636,0.0006408286703108324
0.0006115385246305018,0.0006488941019916119,0.0006126203829280434,0.0006677825576004576
0.0006909335476780239,0.0007408093341976117,0.0007133803143306821,0.0007028226110769699
0.0006541887436229727,0.0006708440081900592,0.00062739850620043,0.0007001272223480072
0.0006692803595741543,0.000730520315667089,0.0006831523349098904,0.000740558053282445
0.0006036646380472763,0.0006557534476786266,0.000632772369208571,0.0006327425041239452
0.0005971030658945887,0.0006653565316404476,0.0006139638486800784,0.0006509363780444416
0.0006856842899558733,0.0006104817661443281,0.0006059030541678673,0.0007250595680909104
0.0007499876970522138,0.0007613873712586563,0.0007523408211397025,0.0007540349969272575
0.0006981512770459805,0.0007216031662739698,0.0007321888348591752,0.0007014749167124886
0.0006974951198307116,0.0007339499885105965,0.0007221128417189107,0.0007708811764832726
0.0008497235937730686,0.0008320386318349093,0.0007859274649405826,0.0009285614171275786
0.0008562851659257562,0.0007764779317700884,0.0009061676497477303,0.0008483736024409438
0.0008694083102311315,0.0008320386318349093,0.0008040642525930564,0.0009541676100527224
0.0010222929413887566,0.0010103816196972972,0.0009585628140771026,0.001058613923300018
0.0010432899722773573,0.0010481080209758789,0.0009908059921259478,0.0011145432394259903
0.0011121864798805795,0.0011064124593155068,0.0011009701837928318,0.0011596910006361118
0.001105624907727892,0.0011201311506895363,0.0011184352385692898,0.0011852971935612557
0.0011121864798805795,0.001138651384044476,0.001138587224849818,0.0011684510140052406
0.0011482751267203628,0.0011942120841092968,0.0011500066837421166,0.0012156203167620842
0.0011574613277341261,0.0012195916631512526,0.0011567240125022918,0.0012237064829489714
0.0013589015928216403,0.0012792679706282823,0.0012057605124515766,0.0013854298066867214
0.0013923656108003478,0.0014047939967006557,0.0013703350670758864,0.0013975590559670518
0.001414018798904218,0.0014596687621967743,0.001388471854728361,0.0014696607044667985
0.001406801069536261,0.0014665281078837895,0.0014603472724622432,0.0014615745382799113
0.0013779301520644347,0.0014644703041776855,0.0014173563683971178,0.0014548360664575046
0.0014120503272584115,0.0014438922671166409,0.0014590038067102081,0.0013941898200558493
0.0014750414199242146,0.0015008248363188644,0.0014240736971572938,0.0015606300740692823
0.0015222847394235667,0.0015913681993874607,0.00157857225864134,0.001592974738816832
0.0015058808090418463,0.001587938526543953,0.001571854929881164,0.0015707377818028924
0.0014953822935975468,0.001605086890761491,0.0015228184299318792,0.0015673685458916882
0.0015045684946113093,0.001587938526543953,0.001573198395633199,0.0016064516824616445
0.0014763537343547516,0.0014898498832196403,0.0015046816422794053,0.00143933758126597
0.0014881645642295899,0.0015145435276928939,0.0014657211354703842,0.0015559131437935985
0.0015144108528403412,0.0016037150216240883,0.0015463290805924957,0.0016111686127373293
0.0015078492806876536,0.0015845088537004464,0.0015584202723608128,0.0015774762536252982
0.0014980069224586217,0.001536493433891342,0.0015396117518323197,0.0014986361333031448
0.0014343596725775493,0.0014898498832196403,0.0014979643135192293,0.0014447283587238954
0.002040648939485901,0.0018657420268680582,0.001880180319973238,0.002091621653674893
0.0019684716458063353,0.002062605248085386,0.002013183429424722,0.002068037002296471
0.0019146667541542956,0.0019226745960702818,0.0019728794568636657,0.0019662860777781375
0.0018949820376962328,0.0019652025393297736,0.0019446666760709274,0.0019164213862923312
0.0018405209888289237,0.0019432526331313264,0.001878836854221203,0.0018975536651895941
0.0018142747002181723,0.0018362468404138936,0.001877493388469168,0.0017964765878535002
0.0017913091976837652,0.0018883778676352068,0.0018371894159081126,0.0018975536651895941
0.0018306786305998918,0.0019432526331313264,0.001885554182981379,0.0018975536651895941
0.001898262823772577,0.0019096418392649528,0.0018741347240890795,0.0020040215199836125
0.0019573169731467665,0.0020488865567113556,0.0019963901075242814,0.0020188461579929064
0.0019802824756811736,0.0020955301073830573,0.002031991949953214,0.0020646677663852687
0.001993405619986549,0.002034481930768625,0.002082371915654533,0.0019851537988808754
0.0019586292875773043,0.002030366323356415,0.0019594447993433145,0.0020276061713620343
0.001965190859729992,0.002071522397478505,0.0019916879773921588,0.0020208676995396276
0.0019671593313757983,0.00207358020118461,0.002005122634912511,0.0020646677663852687
0.0020275257951805257,0.002135314312367744,0.0020434114088455128,0.0021199232353289995
0.0021784419546923444,0.00223477482482946,0.002140812675868064,0.00229377580834708
0.0022374961040665347,0.0023136573002301318,0.002275159251071582,0.002251323435865921
0.002230934531913847,0.002286219917482072,0.002268441922311406,0.0022398680337678304
0.00234773051623169,0.0023136573002301318,0.0022133598264779636,0.002462237603907236
0.0023359196863568517,0.002413117812691848,0.002433016476935716,0.0023537482075664954
0.002329358114204164,0.0023239463187606545,0.0022583659291711424,0.002429892939159686
0.002337888158002658,0.002303368281699609,0.002401445031762889,0.002287037336524674
0.002240776890142878,0.0023596149163331312,0.0022771744496996355,0.0023321850977347956
0.002194845885074064,0.002311599496524027,0.0022503051346589313,0.0022499757415014397
0.002173848854185463,0.0022704434224019377,0.0022281379497503507,0.0022634526851462522
0.0022473384622955666,0.002369903934863654,0.0022986699017321977,0.0023308374033703142
0.002260461606600942,0.0023685320657262504,0.0023154632236326374,0.002364529762482346
0.002306392611669756,0.0023513837015087143,0.002345691203053429,0.0022802988647022673
0.0021771296402618074,0.0022567247310279074,0.0022147032922299995,0.002190677189464265
0.0022033759288725588,0.0022738730952454453,0.002223435819618228,0.0023180343069077423
0.0022571808205245985,0.0023644164583140424,0.0023087458948724614,0.0023240989315479084
0.0022447138334344917,0.002397341317611713,0.0023053872304923738,0.0023449881941973675
0.0022558685060940606,0.002395283513905609,0.0023020285661122853,0.002364529762482346
0.0022374961040665347,0.002301310477993505,0.0022785179154516705,0.0023591389850244207
0.0023424812585095393,0.00242340683122237,0.0023356152099131646,0.0024501083546269046
0.0023687275471202906,0.0024762237930123854,0.0024182383536633296,0.0024015913575055796
0.002295237939010187,0.002404200663298728,0.0023658431893339572,0.0023288158618235922
0.0021456340939289054,0.0022464357124973855,0.002189849175817348,0.0022297603260342212
0.002286707895211693,0.002325318187898057,0.0023053872304923738,0.0023173604597255025
0.00213251094962353,0.0020955301073830573,0.0021999251689576115,0.0020882524177636905
0.0018785781073145133,0.00187603104539858,0.001929216819922522,0.0018773382497223757
0.0018372402027525794,0.001821842214471162,0.0019177973610302241,0.0017681750061993946
0.0017046964452682866,0.001751190953894908,0.0017478489433977733,0.0017762611723862818
0.0018241170584472042,0.0018911216059100122,0.0018405480802882001,0.0018604920701663598
0.0018221485868013978,0.0017649096452689384,0.0018741347240890795,0.0017055072182510164
0.001558373386263349,0.0015227747425173117,0.001579915724393375,0.0016064516824616445
0.00137005626548121,0.0013204240447503715,0.001388471854728361,0.0013436512813878015
0.001468479847771527,0.0014191986226433865,0.0014139977040170293,0.0013807128764110367
0.0013661193221895965,0.0012881851200214015,0.0012695751356732476,0.0014056452221539398
0.0014323912009317438,0.0014185126880746851,0.0014321344916695049,0.0014595529967331884
0.0014993192368891587,0.0015995994142118785,0.0015248336285599326,0.001569390087438411
0.001519660110562491,0.0016146899747233115,0.0015429704162124073,0.0015639993099804857
0.0015288463115762543,0.0015851947882691477,0.0015496877449725833,0.0016111686127373293
0.0015163793244861476,0.0015220888079486104,0.001579915724393375,0.0015538916022468765
0.0015078492806876536,0.0014678999770211922,0.0015684962655010755,0.001502005369214349
0.0016148029067764645,0.0015845088537004464,0.0015181162997997565,0.001710897995708941
0.001632519151588721,0.0017271832439903559,0.0016806756557960138,0.0017122456900734231
0.0015833073604435625,0.0015296340882043269,0.00163701301885487,0.0015033530635788295
0.001468479847771527,0.0014768171264143114,0.0015161011011717031,0.0015269377149572513
0.001534095569298405,0.0015419809104409536,0.001509383772411528,0.0015289592565039733
0.0014487951313134633,0.0012710367558038645,0.0014724384642305602,0.0012290972604068967
0.0010925017634225167,0.0010138112925408048,0.001138587224849818,0.001024921564187987
0.0011568051705188559,0.0010048941431476856,0.0009518454853169266,0.0010700693253981094
0.0011305588819081063,0.0010885781605292676,0.0010741008687521285,0.0010606354648467408
0.0009940781811321998,0.001001464470304178,0.0009283348346563118,0.0010383985078327995
0.001030166827971982,0.0009966629283232678,0.0010828333961403571,0.001111174003514787
0.00123554403635111,0.00121410418660164,0.0011500066837421166,0.0013227620187383424
0.001381210938140779,0.0014198845572120878,0.0013569004095555343,0.0014359683453547675
0.0018825150506061252,0.0018794607182420877,0.0017935267789669688,0.001836907418787938
0.0018392086743983867,0.0018362468404138936,0.0017847942515787402,0.001904292137012
0.002029494266826332,0.00203722566904343,0.0019527274705831385,0.0020862308762169685
0.0020340873673332133,0.002088670761696042,0.002018557292432863,0.002099707819861781
0.0020288381096110627,0.0019994992677648486,0.002052143936233742,0.0021367694148850145
0.0020590213415134268,0.002122967490131117,0.0021307366827277995,0.0021488986641653466
0.002069519856957727,0.002129826835818132,0.00214753000462824,0.0021131847635065936
0.002053772083791277,0.0021263971629746246,0.002075654586894357,0.0020592769889273433
0.002173848854185463,0.002135314312367744,0.002046770073225601,0.00229377580834708
0.0022243729597611595,0.00232669005703546,0.0022368704771385793,0.0023254466259123897
0.0022210921736848153,0.0022759308989515493,0.0022919525729720217,0.002276929628791065
0.0022033759288725588,0.0022910214594629823,0.0022919525729720217,0.002259409602052808
0.002147602565574712,0.0022251717408676396,0.0022032838333377,0.002224369548576296
0.0020832991584783726,0.002178528190195938,0.0021428278744961165,0.002125314012786924
0.0020629582848050395,0.002122967490131117,0.002146186538876204,0.0021219447768757215
0.0020668952280966523,0.0020749520703220127,0.002127378018347712,0.0021131847635065936
0.002087892258985253,0.002200478096394385,0.0021656667922807147,0.0022041541331090774
0.0021213562769639605,0.002225857675436341,0.00215290386763638,0.00221763107675389
0.002106264661012779,0.002166181367959311,0.0021629798607766446,0.002190677189464265
0.002249306933941373,0.0021970484235508776,0.0021240193539676243,0.002352400513202014
0.0022374961040665347,0.002303368281699609,0.0023053872304923738,0.0023052312104451704
0.0024199078099112546,0.002411060008985743,0.002344347737301394,0.002472345311640846
0.0023654467610439464,0.002436439588027699,0.0023940559701266955,0.002489191491196861
0.0023923492068699662,0.0024844550078368033,0.0024430924700759795,0.0024790837834632517
0.0024901166319450147,0.002557164072119161,0.0024766791138768596,0.0025767916248881414
0.0024671511294106076,0.0025839155202985187,0.002496831100157387,0.0025848777910750294
0.002539328423090173,0.0026477074351877582,0.0025472110658587067,0.0026441763431122043
0.0026200357605682327,0.00268543383646634,0.0025908737027998496,0.0027385149486258914
0.0027479864175456443,0.0028397691144241757,0.0027319376067635446,0.002800508889392029
0.0027066485129837114,0.002814389535382221,0.0027991108943653032,0.002778945779560329
0.002734863273240269,0.002778035003241041,0.0027131290862350515,0.0028665459132516096
0.002811633667426716,0.0028672064971722354,0.0028884513668756434,0.002807247361214435
0.0027197716572890875,0.002812331731676116,0.0027252202780033686,0.0027991611950275476
0.0026771214382966158,0.0026909213130159523,0.002694992298582576,0.002807247361214435
0.002688932268171454,0.002802042713145594,0.002740670134151773,0.0027452534204482973
0.0026987746264004867,0.002806158320557803,0.002765524250564424,0.002783662709836013
0.0027840750643854275,0.0028843548613897724,0.0027903783669770746,0.0028207243048592474
0.0027151785567822054,0.002778035003241041,0.0028125455518856553,0.0028139858330368406
0.0028300060694542418,0.0029255109355118625,0.0028125455518856553,0.0029656014490409806
0.0028706878168009062,0.003009880887462146,0.00292002281204847,0.0029824476285969966
0.002946145896556815,0.0030476072887407274,0.002951594257221296,0.003031638472900562
0.002880530175029938,0.0030304589245231904,0.002990554764030317,0.003004684585610937
0.002900214891488001,0.002939229626885892,0.0029992872914185458,0.0028934998005412348
0.0028168829251488657,0.0029618654676530414,0.002854864723074763,0.0029170844519196566
0.002810321352996178,0.0029687248133400557,0.0028897948326276784,0.00291034598009725
0.002834599169961123,0.002950204579985115,0.0029018860243959946,0.002886761328718829
